step,loss,lr,vram_gb
17612,0.9947623298224062,5.533945555919974e-05,3.213657088
17613,0.9950824053864926,5.533617579534274e-05,3.214143488
17614,0.9949081781040877,5.5332896031485735e-05,3.210939392
17615,0.9950738768745214,5.532961626762874e-05,3.212198912
17616,0.9947979797329753,5.532633650377174e-05,3.211995648
17617,0.9950646030437201,5.532305673991473e-05,3.210783232
17618,0.9950130245741456,5.531977697605772e-05,3.208669184
17619,0.9944555218610912,5.531649721220072e-05,3.207807488
17620,0.994117026021704,5.5313217448343725e-05,3.207808512
17621,0.9938016934972257,5.530993768448673e-05,3.22250752
17622,0.9942971767392009,5.5306657920629715e-05,3.207805952
17623,0.9944384059216828,5.530337815677271e-05,3.222358016
17624,0.9940866849035956,5.530009839291571e-05,3.214398976
17625,0.994248004227411,5.529681862905871e-05,3.213020672
17626,0.9946531044761651,5.529353886520171e-05,3.213302272
17627,0.9946040482516401,5.529025910134471e-05,3.213293568
17628,0.9943193425680511,5.52869793374877e-05,3.218466304
17629,0.9941838605771772,5.52836995736307e-05,3.218116608
17630,0.9942798607307486,5.52804198097737e-05,3.223766528
17631,0.9947685681167059,5.5277140045916696e-05,3.219067392
17632,0.9942219872656278,5.52738602820597e-05,3.220019712
17633,0.9942306197504513,5.52705805182027e-05,3.207805952
17634,0.99457476350246,5.526730075434569e-05,3.212107776
17635,0.9948406417737715,5.526402099048868e-05,3.229104128
17636,0.9948301467555575,5.5260741226631685e-05,3.21515776
17637,0.9949025919171981,5.5257461462774686e-05,3.212111872
17638,0.9950176009791903,5.525418169891768e-05,3.212991488
17639,0.9944975699228235,5.525090193506068e-05,3.223513088
17640,0.9946656313468702,5.524762217120367e-05,3.213337088
17641,0.9945284537528641,5.524434240734667e-05,3.22074368
17642,0.9950992953521199,5.5241062643489674e-05,3.212146688
17643,0.9958603000384756,5.523778287963267e-05,3.214129664
17644,0.9957003304664976,5.523450311577567e-05,3.213904384
17645,0.9957506553945131,5.523122335191866e-05,3.224807936
17646,0.9953300296817906,5.522794358806166e-05,3.216630272
17647,0.9954959819978103,5.5224663824204656e-05,3.21509888
17648,0.996042646910064,5.522138406034766e-05,3.212811264
17649,0.9965938578126952,5.521810429649066e-05,3.208440832
17650,0.9964865781413391,5.521482453263366e-05,3.21309184
17651,0.9964400444412604,5.521154476877665e-05,3.229400576
17652,0.9966717613348738,5.5208265004919644e-05,3.2151424
17653,0.9970028073200956,5.5204985241062646e-05,3.207809536
17654,0.9965631938399747,5.520170547720565e-05,3.2151424
17655,0.9962318767094984,5.519842571334864e-05,3.222021632
17656,0.99628749510739,5.5195145949491644e-05,3.216116224
17657,0.9971362159447744,5.519186618563463e-05,3.215496192
17658,0.997248555594124,5.5188586421777634e-05,3.20720128
17659,0.9975105906603858,5.518530665792063e-05,3.210732544
17660,0.9972938746353611,5.518202689406363e-05,3.215627776
17661,0.9973989843530581,5.517874713020663e-05,3.208703488
17662,0.9971986731281504,5.517546736634962e-05,3.207816704
17663,0.9966918749315664,5.517218760249262e-05,3.222119424
17664,0.9968798163859174,5.516890783863562e-05,3.214391808
17665,0.9971215140400455,5.516562807477862e-05,3.224915968
17666,0.9970707956468686,5.516234831092162e-05,3.209029632
17667,0.9972459517931566,5.5159068547064616e-05,3.207808512
17668,0.9973721064208075,5.5155788783207604e-05,3.22503168
17669,0.9971917720278725,5.5152509019350605e-05,3.21611776
17670,0.9979093689238653,5.514922925549361e-05,3.208986112
17671,0.9984121340466663,5.514594949163661e-05,3.213991936
17672,0.9982223528577014,5.5142669727779604e-05,3.223320576
17673,0.998264969936572,5.5139389963922605e-05,3.21197824
17674,0.9979686014307663,5.5136110200065594e-05,3.21926912
17675,0.9982044584397226,5.5132830436208595e-05,3.21174784
17676,0.9980044712405651,5.512955067235159e-05,3.210250752
17677,0.998302530972287,5.512627090849459e-05,3.212064768
17678,0.998799638459459,5.5122991144637594e-05,3.222893056
17679,0.9994549013022334,5.511971138078058e-05,3.2092928
17680,1.0002687388379128,5.5116431616923584e-05,3.22471936
17681,1.0009784391429275,5.511315185306658e-05,3.207799296
17682,1.0005843887943775,5.510987208920958e-05,3.216089088
17683,1.000760024143383,5.510659232535258e-05,3.2297984
17684,1.0010626322682947,5.510331256149558e-05,3.216131072
17685,1.0012491710390896,5.5100032797638565e-05,3.213545472
17686,1.0013213081192225,5.509675303378157e-05,3.218466304
17687,1.0015282509382815,5.509347326992457e-05,3.217213952
17688,1.001239067381248,5.509019350606756e-05,3.220140544
17689,1.0011600368563085,5.5086913742210565e-05,3.213897216
17690,1.0010058538708835,5.508363397835357e-05,3.207814656
17691,1.000839301822707,5.5080354214496555e-05,3.207686656
17692,1.0008163448423146,5.507707445063956e-05,3.207817728
17693,1.0010539367422462,5.507379468678255e-05,3.212960256
17694,1.0013185063935817,5.507051492292555e-05,3.206298624
17695,1.0012065149657428,5.5067235159068555e-05,3.216459776
17696,1.0006513928435743,5.506395539521155e-05,3.209290752
17697,1.0003809297829866,5.506067563135454e-05,3.21794816
17698,0.9995177154976409,5.505739586749754e-05,3.212111872
17699,0.9991416907298845,5.505411610364054e-05,3.21909504
17700,0.999050017761765,5.505083633978354e-05,3.21333248
17701,0.9995109300862532,5.504755657592654e-05,3.21804288
17702,1.0000005012366455,5.5044276812069526e-05,3.214361088
17703,0.9996974096808117,5.504099704821253e-05,3.216812032
17704,0.998873609098373,5.503771728435553e-05,3.219802624
17705,0.9988422398443799,5.5034437520498525e-05,3.218451968
17706,0.9990431646618526,5.5031157756641526e-05,3.21079808
17707,0.9998233879532199,5.502787799278453e-05,3.226891264
17708,0.9999610537278931,5.5024598228927516e-05,3.215236608
17709,1.0001181619043928,5.502131846507052e-05,3.212998656
17710,1.0005345341924112,5.501803870121351e-05,3.226116608
17711,1.0005798839579803,5.5014758937356515e-05,3.214392832
17712,1.0009868375200313,5.5011479173499516e-05,3.214125568
17713,1.000368780734716,5.500819940964251e-05,3.208674816
17714,1.000352090111701,5.50049196457855e-05,3.21211648
17715,1.0004226637806277,5.50016398819285e-05,3.225265152
17716,0.9999576951924246,5.49983601180715e-05,3.224397312
17717,0.9998874227318447,5.49950803542145e-05,3.221882368
17718,1.000591007246403,5.49918005903575e-05,3.222834176
17719,1.001145975216059,5.498852082650049e-05,3.208771584
17720,1.0015210853505414,5.498524106264349e-05,3.219229696
17721,1.0014461254503113,5.498196129878649e-05,3.22344192
17722,1.001244301906554,5.4978681534929486e-05,3.212134912
17723,1.0010826058487874,5.497540177107249e-05,3.257394688
17724,1.001862722808728,5.497212200721549e-05,3.225810944
17725,1.0021918357780668,5.496884224335848e-05,3.233404928
17726,1.0021895284077618,5.496556247950147e-05,3.225458688
17727,1.0021101330278908,5.4962282715644474e-05,3.208643072
17728,1.001738744849572,5.4959002951787476e-05,3.213932544
17729,1.001729222132126,5.495572318793048e-05,3.211158528
17730,1.0017538686154877,5.495244342407347e-05,3.207809536
17731,1.0011498831829522,5.494916366021646e-05,3.217161728
17732,1.0015713552816305,5.494588389635946e-05,3.213134848
17733,1.0012289468070958,5.4942604132502464e-05,3.213019648
17734,1.0010895490890834,5.493932436864546e-05,3.214116352
17735,1.00050028578029,5.493604460478846e-05,3.208655872
17736,1.0004257988242897,5.493276484093146e-05,3.207806464
17737,1.000589156007627,5.492948507707445e-05,3.220822528
17738,1.000294228628045,5.492620531321745e-05,3.206104576
17739,1.0010797101992648,5.492292554936045e-05,3.219860992
17740,1.0010120611998718,5.491964578550345e-05,3.220865536
17741,1.001221403348027,5.491636602164645e-05,3.2172544
17742,1.000938290412305,5.491308625778944e-05,3.223582208
17743,1.000949230993865,5.4909806493932434e-05,3.230099968
17744,1.0006786212499719,5.4906526730075435e-05,3.20633088
17745,0.9998510544362944,5.490324696621844e-05,3.221122048
17746,0.9998080919485074,5.489996720236143e-05,3.220801024
17747,0.9996623311156873,5.4896687438504434e-05,3.213080576
17748,0.9990688420797232,5.489340767464742e-05,3.20958464
17749,0.9990612075442914,5.4890127910790424e-05,3.212064768
17750,0.99935076780268,5.4886848146933425e-05,3.212807168
17751,0.9992921682226006,5.488356838307642e-05,3.212064768
17752,0.9989167392265518,5.488028861921942e-05,3.220279296
17753,0.998465685826959,5.4877008855362424e-05,3.20781568
17754,0.9987573567416984,5.487372909150541e-05,3.219923456
17755,0.9990051511873026,5.487044932764841e-05,3.213095936
17756,0.9984565150749404,5.486716956379141e-05,3.211801088
17757,0.997829076704802,5.486388979993441e-05,3.2200832
17758,0.9977727670420427,5.486061003607741e-05,3.212099072
17759,0.9975812452111859,5.48573302722204e-05,3.221364224
17760,0.9979756794695277,5.4854050508363395e-05,3.214265344
17761,0.9971534679841716,5.48507707445064e-05,3.216094208
17762,0.9975449814100285,5.48474909806494e-05,3.208810496
17763,0.9977555000421126,5.4844211216792393e-05,3.224599552
17764,0.9977890123811085,5.4840931452935395e-05,3.2090368
17765,0.997551242915215,5.483765168907838e-05,3.213214208
17766,0.99734533362207,5.4834371925221385e-05,3.241863168
17767,0.996873567776056,5.483109216136439e-05,3.211804672
17768,0.996316496731015,5.482781239750738e-05,3.215173632
17769,0.9968879117455799,5.482453263365038e-05,3.223296512
17770,0.9966778798599262,5.4821252869793385e-05,3.221692928
17771,0.9966192723449785,5.481797310593637e-05,3.21729024
17772,0.9964620966475922,5.481469334207937e-05,3.222021632
17773,0.9965914335858542,5.481141357822237e-05,3.21308416
17774,0.9962478945788462,5.480813381436537e-05,3.210188288
17775,0.9957356388319749,5.4804854050508366e-05,3.215080448
17776,0.9960951020393987,5.480157428665137e-05,3.223211008
17777,0.9955150035780389,5.4798294522794356e-05,3.214361088
17778,0.9947995212126989,5.479501475893736e-05,3.216103424
17779,0.9947033649135847,5.479173499508036e-05,3.211941888
17780,0.9945920703385491,5.4788455231223355e-05,3.207810048
17781,0.9941511554468889,5.4785175467366356e-05,3.20781312
17782,0.9940566181961913,5.4781895703509345e-05,3.21204736
17783,0.9939607176568824,5.4778615939652346e-05,3.226293248
17784,0.992986490392359,5.477533617579534e-05,3.224612352
17785,0.992961155512603,5.477205641193834e-05,3.207801344
17786,0.9931798819277902,5.4768776648081345e-05,3.213293568
17787,0.9926761377172079,5.4765496884224346e-05,3.20651008
17788,0.992678296690574,5.4762217120367335e-05,3.213828096
17789,0.9929297946335283,5.475893735651033e-05,3.215204352
17790,0.9927333746280056,5.475565759265333e-05,3.212020736
17791,0.9924315091024618,5.475237782879633e-05,3.214329344
17792,0.9921902132953982,5.474909806493933e-05,3.213095936
17793,0.9918386581714731,5.474581830108233e-05,3.21611776
17794,0.9917209313239437,5.474253853722532e-05,3.211828224
17795,0.9917402321274857,5.473925877336832e-05,3.213506048
17796,0.9917062182154041,5.473597900951132e-05,3.214143488
17797,0.9917592510196847,5.4732699245654316e-05,3.214429696
17798,0.992209859713912,5.472941948179732e-05,3.22905344
17799,0.9923477918095887,5.4726139717940306e-05,3.213959168
17800,0.9921015174873173,5.472285995408331e-05,3.207809536
17801,0.9917493427777663,5.47195801902263e-05,3.216179712
17802,0.9915851907292381,5.4716300426369304e-05,3.209029632
17803,0.9917217244999483,5.4713020662512306e-05,3.213029888
17804,0.9922723430627957,5.47097408986553e-05,3.21509888
17805,0.992568062026985,5.4706461134798296e-05,3.21829888
17806,0.992463119351305,5.470318137094129e-05,3.21513472
17807,0.9917444410343887,5.469990160708429e-05,3.207463936
17808,0.9918170019221725,5.4696621843227294e-05,3.215096832
17809,0.9917235814017477,5.469334207937029e-05,3.212187648
17810,0.9916441240889253,5.469006231551329e-05,3.233495552
17811,0.9917318478395464,5.468678255165628e-05,3.229297664
17812,0.9909864352346631,5.468350278779928e-05,3.2142336
17813,0.9912409237475367,5.4680223023942276e-05,3.210750464
17814,0.9913604972028406,5.467694326008528e-05,3.212316672
17815,0.9910201904625865,5.467366349622828e-05,3.221732352
17816,0.991560935068992,5.467038373237127e-05,3.212090368
17817,0.9914158879109891,5.466710396851427e-05,3.219867136
17818,0.9912783362792106,5.4663824204657264e-05,3.212154368
17819,0.9907664093823405,5.4660544440800266e-05,3.212991488
17820,0.9906967220903607,5.465726467694327e-05,3.214903296
17821,0.9912125918344827,5.465398491308626e-05,3.224832
17822,0.9910572152846726,5.465070514922925e-05,3.2119296
17823,0.9916195734107168,5.464742538537225e-05,3.209573376
17824,0.9912791528255912,5.4644145621515254e-05,3.210166784
17825,0.9909105902240845,5.4640865857658255e-05,3.21515008
17826,0.9904937801585766,5.463758609380125e-05,3.215188992
17827,0.9905645850376459,5.463430632994425e-05,3.20907264
17828,0.9907079906651052,5.463102656608724e-05,3.227915776
17829,0.9912294240185292,5.462774680223024e-05,3.220242432
17830,0.9908417632506462,5.462446703837324e-05,3.212107776
17831,0.9913013463729294,5.462118727451624e-05,3.212813312
17832,0.9908527749107452,5.461790751065924e-05,3.22700032
17833,0.9913358178251656,5.4614627746802235e-05,3.214120448
17834,0.9913235314452322,5.461134798294523e-05,3.224222208
17835,0.9918065225036117,5.4608068219088225e-05,3.215668224
17836,0.9912325499841245,5.460478845523123e-05,3.216084992
17837,0.9916943196655484,5.460150869137423e-05,3.211986432
17838,0.9924079109641025,5.4598228927517223e-05,3.21319936
17839,0.9919953816296766,5.459494916366021e-05,3.213018624
17840,0.9919819705100963,5.459166939980321e-05,3.2122112
17841,0.9920425087871263,5.4588389635946215e-05,3.221942784
17842,0.9914914218807825,5.458510987208921e-05,3.212041728
17843,0.9905967025185237,5.458183010823221e-05,3.221942784
17844,0.9906596702622482,5.457855034437521e-05,3.212376064
17845,0.9906185823032865,5.45752705805182e-05,3.213049344
17846,0.9904391814867267,5.45719908166612e-05,3.21367296
17847,0.989746397799463,5.45687110528042e-05,3.213267968
17848,0.9897826830955455,5.45654312889472e-05,3.226343424
17849,0.9895304647187004,5.45621515250902e-05,3.213884928
17850,0.9894712394388625,5.4558871761233197e-05,3.2092928
17851,0.9895396525698016,5.4555591997376185e-05,3.210166784
17852,0.9895070951298112,5.4552312233519186e-05,3.214116352
17853,0.9896025207056663,5.454903246966219e-05,3.212841984
17854,0.9896947114705108,5.454575270580519e-05,3.22553088
17855,0.989788469763007,5.4542472941948185e-05,3.222627328
17856,0.9898312598816119,5.453919317809117e-05,3.207982592
17857,0.9900180856115185,5.4535913414234175e-05,3.22930688
17858,0.9897159335180186,5.4532633650377176e-05,3.21089024
17859,0.9902967897593044,5.452935388652017e-05,3.221037056
17860,0.9893855633749626,5.452607412266317e-05,3.2162048
17861,0.9901779912575148,5.4522794358806175e-05,3.214401024
17862,0.9900909772492014,5.451951459494916e-05,3.22563328
17863,0.9901199744432233,5.451623483109216e-05,3.223320576
17864,0.9898792184493505,5.451295506723516e-05,3.215196672
17865,0.9894932335591875,5.450967530337816e-05,3.224029184
17866,0.9897578069916926,5.450639553952116e-05,3.21295872
17867,0.990088204385247,5.450311577566416e-05,3.22283776
17868,0.9902404672442935,5.4499836011807146e-05,3.214316032
17869,0.9902520294464193,5.449655624795015e-05,3.213625344
17870,0.990599369907286,5.449327648409315e-05,3.212107264
17871,0.9905674919090234,5.4489996720236144e-05,3.217997824
17872,0.9906716310209595,5.4486716956379146e-05,3.21503232
17873,0.991041025405284,5.448343719252215e-05,3.210250752
17874,0.9912928049429319,5.4480157428665136e-05,3.212129792
17875,0.9917288443795406,5.447687766480814e-05,3.21209344
17876,0.9914604906528257,5.447359790095113e-05,3.214125568
17877,0.9922868606797419,5.4470318137094134e-05,3.20879872
17878,0.9917879407457076,5.4467038373237136e-05,3.215188992
17879,0.9917921558744274,5.4463758609380124e-05,3.21758976
17880,0.9913560572615825,5.446047884552312e-05,3.213162496
17881,0.9911045857495628,5.445719908166612e-05,3.21327616
17882,0.9908531559980475,5.445391931780912e-05,3.212134912
17883,0.9909447753778658,5.445063955395212e-05,3.210208768
17884,0.9913361238478683,5.444735979009512e-05,3.20961024
17885,0.9911372504546307,5.444408002623811e-05,3.209599488
17886,0.9906145256361925,5.444080026238111e-05,3.212133888
17887,0.9909556031459943,5.443752049852411e-05,3.21187072
17888,0.9914890709938482,5.4434240734667106e-05,3.212082176
17889,0.9911939890729263,5.443096097081011e-05,3.213876736
17890,0.992084914315492,5.442768120695311e-05,3.209040384
17891,0.9925280236825347,5.44244014430961e-05,3.213302272
17892,0.9931143233925104,5.442112167923909e-05,3.209290752
17893,0.9930608139559627,5.4417841915382094e-05,3.215212032
17894,0.9923937603086234,5.4414562151525096e-05,3.20777216
17895,0.9921897476352751,5.44112823876681e-05,3.221540352
17896,0.9922711501369486,5.4408002623811085e-05,3.2054912
17897,0.9926335637742887,5.440472285995408e-05,3.213452288
17898,0.9926791408011922,5.440144309609708e-05,3.211429888
17899,0.9927575559454271,5.4398163332240084e-05,3.213991936
17900,0.9927155445987591,5.439488356838308e-05,3.21309184
17901,0.9932603528961772,5.439160380452608e-05,3.212090368
17902,0.9934717986971373,5.438832404066907e-05,3.223890432
17903,0.9936303213663632,5.438504427681207e-05,3.214457856
17904,0.9940470728330547,5.438176451295507e-05,3.226116608
17905,0.9935039627976948,5.437848474909807e-05,3.2142336
17906,0.993266442628228,5.437520498524107e-05,3.218097664
17907,0.9932390905660577,5.437192522138407e-05,3.211083776
17908,0.9932379129831679,5.436864545752706e-05,3.22503168
17909,0.9929225751128979,5.4365365693670053e-05,3.210854912
17910,0.9929374766093679,5.4362085929813055e-05,3.214496256
17911,0.9921793223306303,5.435880616595606e-05,3.213615104
17912,0.9927678797993577,5.435552640209905e-05,3.214129664
17913,0.9924029442336177,5.435224663824205e-05,3.213207552
17914,0.9922959654632723,5.434896687438504e-05,3.212220416
17915,0.9920281219150638,5.434568711052804e-05,3.215140864
17916,0.9914931873831665,5.4342407346671045e-05,3.208497152
17917,0.9915379738755291,5.433912758281404e-05,3.227848704
17918,0.9914230627886718,5.433584781895704e-05,3.210546688
17919,0.9917433161981171,5.433256805510003e-05,3.211925504
17920,0.9913671478576725,5.432928829124303e-05,3.2130688
17921,0.9902335310116177,5.4326008527386027e-05,3.212099072
17922,0.9899965696915751,5.432272876352903e-05,3.208680448
17923,0.989596294531948,5.431944899967203e-05,3.213041664
17924,0.9896808056853479,5.431616923581503e-05,3.213293568
17925,0.990019894814468,5.431288947195802e-05,3.207813632
17926,0.9904808020353084,5.4309609708101015e-05,3.210250752
17927,0.9899143554776674,5.4306329944244016e-05,3.224599552
17928,0.9901814080349868,5.430305018038702e-05,3.21517056
17929,0.9899375442176824,5.429977041653001e-05,3.213904384
17930,0.9901333350449568,5.4296490652673015e-05,3.21209856
17931,0.9892581505462295,5.4293210888816e-05,3.229076992
17932,0.9893342251650756,5.4289931124959005e-05,3.212748288
17933,0.9893439314834541,5.4286651361102006e-05,3.21207296
17934,0.9893493182159727,5.4283371597245e-05,3.213753344
17935,0.9892048126034205,5.4280091833388e-05,3.211695616
17936,0.9896013429522281,5.427681206953099e-05,3.20961024
17937,0.9889470954932039,5.427353230567399e-05,3.223002624
17938,0.9887260882317787,5.427025254181699e-05,3.265640448
17939,0.9886045663565164,5.426697277795999e-05,3.243871232
17940,0.9884676803968614,5.426369301410299e-05,3.213728256
17941,0.9882233717240161,5.4260413250245986e-05,3.21723904
17942,0.9885884409159189,5.425713348638898e-05,3.225501184
17943,0.9887213538348442,5.4253853722531976e-05,3.221004288
17944,0.9890619800746208,5.425057395867498e-05,3.212911104
17945,0.9900145806878572,5.424729419481798e-05,3.220653056
17946,0.9905436458199983,5.4244014430960974e-05,3.21515776
17947,0.9908514456584817,5.4240734667103976e-05,3.218466304
17948,0.9908670096233254,5.4237454903246964e-05,3.213149184
17949,0.9907068026199704,5.4234175139389966e-05,3.213341184
17950,0.9906157655216521,5.423089537553296e-05,3.21214208
17951,0.9904010655119783,5.422761561167596e-05,3.213803008
17952,0.990548102906323,5.4224335847818964e-05,3.213033984
17953,0.9906758854561485,5.422105608396195e-05,3.2151808
17954,0.9904196421825326,5.4217776320104954e-05,3.216031744
17955,0.9904496382945217,5.421449655624795e-05,3.212280832
17956,0.990940875413362,5.421121679239095e-05,3.212055552
17957,0.9909352850192227,5.420793702853395e-05,3.211903488
17958,0.9918257332989014,5.420465726467695e-05,3.20929024
17959,0.990933209520299,5.4201377500819936e-05,3.21804288
17960,0.9915081003983505,5.419809773696294e-05,3.217180672
17961,0.9908182003279217,5.419481797310594e-05,3.222452736
17962,0.9907236621831543,5.419153820924894e-05,3.225663488
17963,0.9908955771219916,5.4188258445391936e-05,3.263630848
17964,0.9910380924865604,5.418497868153494e-05,3.210793472
17965,0.9913956118002534,5.4181698917677926e-05,3.212037632
17966,0.9914613261818885,5.417841915382093e-05,3.213057024
17967,0.9912951484730002,5.417513938996392e-05,3.222874112
17968,0.9910205227357801,5.4171859626106924e-05,3.215542272
17969,0.9905778823641594,5.4168579862249926e-05,3.210883072
17970,0.9902743853291031,5.416530009839292e-05,3.220839936
17971,0.9907094552216585,5.4162020334535915e-05,3.209029632
17972,0.9905620751192328,5.415874057067891e-05,3.216094208
17973,0.9899010164511856,5.415546080682191e-05,3.210991104
17974,0.9902484177460429,5.4152181042964914e-05,3.212220416
17975,0.990182115327334,5.414890127910791e-05,3.21333248
17976,0.9900991251354572,5.41456215152509e-05,3.212107776
17977,0.9899659894255456,5.41423417513939e-05,3.211428352
17978,0.9901469952461776,5.41390619875369e-05,3.22074368
17979,0.9902971644361969,5.4135782223679895e-05,3.222590976
17980,0.9909718051401433,5.41325024598229e-05,3.21204736
17981,0.9911498048563954,5.41292226959659e-05,3.213957632
17982,0.9916068094817456,5.412594293210889e-05,3.216140288
17983,0.9914074451324996,5.412266316825189e-05,3.223292416
17984,0.9911924484965857,5.4119383404394883e-05,3.21720576
17985,0.9913221828674432,5.4116103640537885e-05,3.224433664
17986,0.9910269965452607,5.411282387668089e-05,3.2151424
17987,0.9911365743947681,5.410954411282388e-05,3.224832
17988,0.9909903175418731,5.410626434896687e-05,3.209449984
17989,0.9913114177656825,5.410298458510987e-05,3.213033984
17990,0.9905727440339979,5.4099704821252873e-05,3.21515776
17991,0.9909048235265072,5.4096425057395875e-05,3.224211968
17992,0.9904513386858161,5.409314529353887e-05,3.21752576
17993,0.9906394346838351,5.408986552968186e-05,3.21200384
17994,0.9909012965706643,5.408658576582486e-05,3.219365888
17995,0.9909614478086587,5.408330600196786e-05,3.207803904
17996,0.9912541680905269,5.4080026238110857e-05,3.222189056
17997,0.9910002675588475,5.407674647425386e-05,3.213891072
17998,0.9911799764010357,5.407346671039686e-05,3.21367296
17999,0.9912818263220834,5.407018694653985e-05,3.21837312
18000,0.9911268458637642,5.406690718268285e-05,3.213268992
18001,0.9908485317538726,5.4063627418825845e-05,3.219739648
18002,0.9907223836454796,5.4060347654968846e-05,3.21274368
18003,0.9907236876833485,5.405706789111185e-05,3.215433728
18004,0.98987036225677,5.405378812725484e-05,3.212857856
18005,0.9910509769927012,5.405050836339783e-05,3.214193664
18006,0.9911786334897624,5.404722859954083e-05,3.214193664
18007,0.9917818622227059,5.4043948835683835e-05,3.211895296
18008,0.9917059178027557,5.404066907182683e-05,3.226786816
18009,0.9918890184658813,5.403738930796983e-05,3.222227968
18010,0.9921163980226265,5.403410954411283e-05,3.214288384
18011,0.9927182475023437,5.403082978025582e-05,3.218439168
18012,0.9921990629576612,5.402755001639882e-05,3.213122048
18013,0.992104319158243,5.402427025254182e-05,3.21670912
18014,0.9922912512079347,5.402099048868482e-05,3.215151616
18015,0.9919429156102706,5.401771072482782e-05,3.21332736
18016,0.9923349523649085,5.401443096097081e-05,3.215259648
18017,0.9929578202415723,5.4011151197113804e-05,3.214454784
18018,0.9929314698290546,5.4007871433256806e-05,3.217892352
18019,0.9929530876700301,5.400459166939981e-05,3.216596992
18020,0.9932624840561766,5.400131190554281e-05,3.215017984
18021,0.9941332925122697,5.3998032141685804e-05,3.209969152
18022,0.9943087982211728,5.399475237782879e-05,3.212662784
18023,0.9945321682107169,5.3991472613971794e-05,3.223135744
18024,0.9946537894394715,5.3988192850114796e-05,3.213161984
18025,0.994510203973623,5.398491308625779e-05,3.227383296
18026,0.9943402357224841,5.398163332240079e-05,3.214345728
18027,0.9945536173332948,5.3978353558543794e-05,3.217174528
18028,0.9943308047775645,5.397507379468678e-05,3.223676928
18029,0.9940817756892648,5.3971794030829784e-05,3.213054976
18030,0.9938553485961166,5.396851426697278e-05,3.210162688
18031,0.9942007367813495,5.396523450311578e-05,3.21867264
18032,0.9945292738208081,5.396195473925878e-05,3.215427584
18033,0.9945225665473845,5.395867497540177e-05,3.214514688
18034,0.9945417023391928,5.3955395211544766e-05,3.215989248
18035,0.9942573023156729,5.395211544768777e-05,3.214291456
18036,0.9940594494284596,5.394883568383077e-05,3.212829184
18037,0.9945009420567658,5.3945555919973764e-05,3.22015744
18038,0.99440572251915,5.3942276156116766e-05,3.211756032
18039,0.9944734043197241,5.3938996392259754e-05,3.221134848
18040,0.9944163204485085,5.3935716628402756e-05,3.22501632
18041,0.9946237316855695,5.393243686454576e-05,3.211836416
18042,0.9948492908233311,5.392915710068875e-05,3.223120384
18043,0.9948105850117281,5.3925877336831754e-05,3.216247296
18044,0.9949340846622363,5.3922597572974756e-05,3.215126016
18045,0.9942034202744253,5.3919317809117744e-05,3.223514624
18046,0.9937697161850519,5.391603804526074e-05,3.214442496
18047,0.9944554117624648,5.391275828140374e-05,3.211923968
18048,0.994257771645207,5.390947851754674e-05,3.269232128
18049,0.9944559663091787,5.3906198753689744e-05,3.229411328
18050,0.9947106460970826,5.390291898983273e-05,3.22469888
18051,0.994642358769197,5.389963922597573e-05,3.215790592
18052,0.9943415432449547,5.389635946211873e-05,3.22249216
18053,0.9944488558385638,5.389307969826173e-05,3.216179712
18054,0.9943996553707984,5.3889799934404725e-05,3.211892736
18055,0.9941050003308919,5.388652017054773e-05,3.2117632
18056,0.994352176732209,5.3883240406690715e-05,3.22385664
18057,0.9939359034065274,5.387996064283372e-05,3.2154496
18058,0.9937321918670204,5.387668087897672e-05,3.214746112
18059,0.9943947634779033,5.3873401115119714e-05,3.21863936
18060,0.9943605023555574,5.3870121351262715e-05,3.223683584
18061,0.9947766608305392,5.386684158740572e-05,3.215288832
18062,0.9944997929062811,5.3863561823548705e-05,3.212644864
18063,0.9940903187388903,5.38602820596917e-05,3.215144448
18064,0.9942121743559256,5.38570022958347e-05,3.214177792
18065,0.994038049034716,5.3853722531977703e-05,3.214364672
18066,0.993979067109467,5.38504427681207e-05,3.211542016
18067,0.9937116786019761,5.38471630042637e-05,3.214255104
18068,0.9935168439263361,5.384388324040669e-05,3.214128128
18069,0.9936719338336844,5.384060347654969e-05,3.224272384
18070,0.9936431750023621,5.383732371269269e-05,3.225798144
18071,0.9939226399475592,5.3834043948835687e-05,3.214309376
18072,0.994049106046732,5.383076418497869e-05,3.211892224
18073,0.9941745174230892,5.3827484421121676e-05,3.223642624
18074,0.9937653656603652,5.382420465726468e-05,3.214269952
18075,0.9935932109618443,5.382092489340767e-05,3.214199296
18076,0.9936462035702425,5.3817645129550675e-05,3.217880064
18077,0.9937356313617783,5.3814365365693677e-05,3.249051136
18078,0.9936708095969515,5.381108560183668e-05,3.221644288
18079,0.9932908122541266,5.3807805837979666e-05,3.228936192
18080,0.9930470413455623,5.380452607412266e-05,3.214632448
18081,0.9927257417069631,5.380124631026566e-05,3.2123776
18082,0.9925395721310634,5.3797966546408665e-05,3.212429824
18083,0.9923958326803404,5.379468678255166e-05,3.213467136
18084,0.9928074392976123,5.379140701869466e-05,3.214500352
18085,0.9926293492989499,5.378812725483765e-05,3.214177792
18086,0.9928809153215843,5.378484749098065e-05,3.217856512
18087,0.9931106972435373,5.3781567727123646e-05,3.222330368
18088,0.9928891432771343,5.377828796326665e-05,3.223017984
18089,0.9925699327813345,5.377500819940965e-05,3.21804288
18090,0.9927234028393286,5.377172843555264e-05,3.217167872
